Explainer,Model,Dataset,AB,score,score_bottom,score_top,kendall,random,noise,Skew,Samples,HC,ConfVars
ShapKernelKmeans,XGBoost,3_vars_corr_2HC_n1000B.csv,B,3.08685151436689,0.050379561346649795,0.10438779883840943,0.3333333333333334,0.8627723176381721,0.0,0.5,1000.0,2.0,3.0
ShapKernelKmeans,XGBoost,3_vars_corr_2HC_n100B.csv,B,3.1933771929824566,0.05567464730679762,0.0018557196019961975,0.3333333333333334,0.8016476270025862,0.0,0.5,100.0,2.0,3.0
ShapKernelKmeans,XGBoost,3_vars_corr_2HC_n300.csv,A,3.5930063390907447,0.022675453953752922,0.017875855946767195,0.6666666666666669,0.9148775082536507,0.0,0.5,300.0,2.0,3.0
ShapKernelKmeans,XGBoost,3_vars_corr_2HC_n300B.csv,B,3.254196607532221,0.04660547088159036,0.031186001512814386,0.3333333333333334,0.8414278001376468,0.0,0.5,300.0,2.0,3.0
ShapKernelKmeans,XGBoost,3_vars_corr_2HC_n500.csv,A,3.6608593487265546,-0.006901072062624203,0.0359371397347226,0.6666666666666669,0.9494642578249239,4.942391614557702e-05,0.5,500.0,2.0,3.0
ShapKernelKmeans,XGBoost,3_vars_corr_2HC_n500B.csv,B,3.0028974456791095,0.06599759778037662,0.14546868076298552,0.3333333333333334,0.8821401254715825,0.000181869363898187,0.5,500.0,2.0,3.0
ShapKernelKmeans,XGBoost,3_vars_corr_2HC_n700.csv,A,3.277055155385567,0.03946692929495815,0.10624242884050439,0.6666666666666669,0.9185123601293161,0.0,0.5,700.0,2.0,3.0
ShapKernelKmeans,XGBoost,3_vars_corr_2HC_n700B.csv,B,3.1301915722782963,0.07360599603523538,0.09334389576457455,0.3333333333333334,0.8653834675125041,0.0001029637020962754,0.5,700.0,2.0,3.0
ShapKernelKmeans,XGBoost,3_vars_corr_2HC_n900.csv,A,3.6287091601679236,-0.018812647014334872,0.0003026308110641418,0.6666666666666669,0.9076079941111379,0.0,0.5,900.0,2.0,3.0
ShapKernelKmeans,XGBoost,3_vars_corr_2HC_n900B.csv,B,2.907548620533575,0.11329030262886434,0.07380181726926528,0.3333333333333334,0.7872419447250717,0.0,0.5,900.0,2.0,3.0
ShapLinear,LogisticRegression,0_vars_corr_0HC_n100.csv,A,2.7440245145934004,0.09534816619733555,0.15306415655890143,0.3333333333333334,0.8187695409603772,0.11312101998854454,0.5,100.0,0.0,0.0
ShapLinear,LogisticRegression,0_vars_corr_0HC_n1000.csv,A,3.134191673392186,0.03936779002756674,0.06610378449576512,0.3333333333333334,0.8418043819844302,0.017795205214485486,0.5,1000.0,0.0,0.0
ShapLinear,LogisticRegression,0_vars_corr_0HC_n200.csv,A,2.917104549427671,0.10363251083166203,0.1133253964538449,0.3333333333333334,0.8303771066004542,0.11249605411897294,0.5,200.0,0.0,0.0
ShapLinear,LogisticRegression,0_vars_corr_0HC_n300.csv,A,3.1771296849346387,0.0719709026088645,0.03236916697464014,0.0,0.8219078911071979,0.11439551724220579,0.5,300.0,0.0,0.0
ShapLinear,LogisticRegression,0_vars_corr_0HC_n400.csv,A,3.2994276884137705,0.03118757697274529,0.0742024002950894,0.0,0.8913590028233151,0.1489925989138645,0.5,400.0,0.0,0.0
ShapLinear,LogisticRegression,0_vars_corr_0HC_n500.csv,A,3.0233141911203125,0.06788197385280696,0.09115984543708308,0.3333333333333334,0.833218774607548,0.07120404266003875,0.5,500.0,0.0,0.0
ShapLinear,LogisticRegression,0_vars_corr_0HC_n600.csv,A,2.8949535771568753,0.06680661800110188,0.13577108053565914,0.0,0.8420900364207833,0.058480144740107466,0.5,600.0,0.0,0.0
ShapLinear,LogisticRegression,0_vars_corr_0HC_n700.csv,A,3.2756087608816813,0.0261578316881124,0.04254562685610793,0.0,0.8558856712852563,0.061179784706309935,0.5,700.0,0.0,0.0
ShapLinear,LogisticRegression,0_vars_corr_0HC_n800.csv,A,3.3350185220887276,0.07410473870704445,0.022041590326409656,0.3333333333333334,0.8555783538714516,0.12092962381812873,0.5,800.0,0.0,0.0
ShapLinear,LogisticRegression,0_vars_corr_0HC_n900.csv,A,2.992327023754528,0.07893087989706976,0.11664532612421581,0.3333333333333334,0.8482517217582235,0.025318600333328972,0.5,900.0,0.0,0.0
ShapLinear,LogisticRegression,1_vars_corr_1HC_n100.csv,A,3.235262285913515,0.05327980422071231,0.07892985485019348,0.3333333333333334,0.8803248527299553,0.12996833294795768,0.5,100.0,1.0,1.0
ShapLinear,LogisticRegression,1_vars_corr_1HC_n1000.csv,A,2.9120506439663663,0.1018700597460167,0.09297075716852152,0.6666666666666669,0.8075858229934502,0.009448096764485377,0.5,1000.0,1.0,1.0
ShapLinear,LogisticRegression,1_vars_corr_1HC_n300.csv,A,2.7092715420386964,0.07107755131044861,0.16928170160023956,0.6666666666666669,0.8206346174585033,0.11370001926485081,0.5,300.0,1.0,1.0
ShapLinear,LogisticRegression,1_vars_corr_1HC_n500.csv,A,2.9869723396698684,-0.02912884855079555,0.08864063564918957,0.3333333333333334,0.8236378079398691,0.043312817397587834,0.5,500.0,1.0,1.0
ShapLinear,LogisticRegression,1_vars_corr_1HC_n700.csv,A,2.8174821439471582,0.06503782401060748,0.1029615602651981,0.3333333333333334,0.7871986300480972,0.08714304260868615,0.5,700.0,1.0,1.0
ShapLinear,LogisticRegression,1_vars_corr_1HC_n900.csv,A,3.070864621009736,0.033894054408170324,0.09921100627073089,0.3333333333333334,0.8534501513579318,0.0034291776059841806,0.5,900.0,1.0,1.0
ShapLinear,LogisticRegression,2_vars_corr_1HC_n100.csv,A,3.481087771877246,0.03136942269202453,0.04443296177064856,0.6666666666666669,0.9124891587254881,0.32413351158748765,0.5,100.0,1.0,2.0
ShapLinear,LogisticRegression,2_vars_corr_1HC_n1000.csv,A,3.1447447481741015,0.08916720473744971,0.10487731336413428,0.6666666666666669,0.8822044248776102,0.03537987569831157,0.5,1000.0,1.0,2.0
ShapLinear,LogisticRegression,2_vars_corr_1HC_n300.csv,A,3.2096616135095593,0.12162772280026882,0.028848776637054006,0.3333333333333334,0.8299332053767807,0.03408732497973815,0.5,300.0,1.0,2.0
ShapLinear,LogisticRegression,2_vars_corr_1HC_n500.csv,A,3.2473167139467334,0.09765864504513508,0.04258185589799929,0.6666666666666669,0.8489412054165901,0.13098754955785538,0.5,500.0,1.0,2.0
ShapLinear,LogisticRegression,2_vars_corr_1HC_n700.csv,A,3.120995612577482,0.07484184555892957,0.06841100309075923,0.3333333333333334,0.840662385107375,0.03880566678099339,0.5,700.0,1.0,2.0
ShapLinear,LogisticRegression,2_vars_corr_1HC_n900.csv,A,3.12889694830076,0.06989391059197896,0.06606942739517374,0.3333333333333334,0.8389215733152732,0.04501735991188518,0.5,900.0,1.0,2.0
ShapLinear,LogisticRegression,2_vars_corr_2HC_n100.csv,A,2.4401302527094964,0.11052289859934325,0.22873395478368214,0.6666666666666669,0.8055147508413659,0.10649218242178249,0.5,100.0,2.0,2.0
ShapLinear,LogisticRegression,2_vars_corr_2HC_n1000.csv,A,3.212613755632239,0.04037931556042007,0.07339287173781152,0.6666666666666669,0.8686459821610072,0.09707935582484392,0.5,1000.0,2.0,2.0
ShapLinear,LogisticRegression,2_vars_corr_2HC_n300.csv,A,2.601580961862688,0.16528267904538646,0.15306334971336888,1.0,0.7824390147711822,0.07357032360786367,0.5,300.0,2.0,2.0
ShapLinear,LogisticRegression,2_vars_corr_2HC_n500.csv,A,2.9024682600536353,0.13186614724056328,0.09512460333177583,0.6666666666666669,0.8039979024681883,0.12209689948587621,0.5,500.0,2.0,2.0
ShapLinear,LogisticRegression,2_vars_corr_2HC_n700.csv,A,3.2184322943006456,0.08943150268997939,0.029119874582759598,0.6666666666666669,0.8312218699364301,0.019497303942924253,0.5,700.0,2.0,2.0
ShapLinear,LogisticRegression,2_vars_corr_2HC_n900.csv,A,3.0488943597665408,0.08357900540275379,0.057781317741268844,0.6666666666666669,0.8116247494956739,0.018655168959669906,0.5,900.0,2.0,2.0
ShapLinear,LogisticRegression,3_vars_corr_1HC_n100.csv,A,3.766869509274695,0.01572770301333869,0.022087598196344906,0.6666666666666669,0.9631516137973728,0.19657246572687806,0.5,100.0,1.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_1HC_n1000.csv,A,3.239373234012386,0.07591804407614938,0.05316534090230873,0.6666666666666669,0.8584117902512466,0.11621075778520444,0.5,1000.0,1.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_1HC_n300.csv,A,3.715218694889707,0.016979047248294077,0.009079822938602022,0.3333333333333334,0.9376271479106345,0.10754977357971982,0.5,300.0,1.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_1HC_n500.csv,A,3.4148537538173978,0.042080358818729846,0.07738420628712805,0.3333333333333334,0.9270889663298831,0.007538228832189552,0.5,500.0,1.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_1HC_n700.csv,A,2.9691386083719955,0.09750462159008268,0.11865563909001531,0.3333333333333334,0.8458969357992496,0.045330606500134166,0.5,700.0,1.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_1HC_n900.csv,A,3.274849919210893,0.04827188735386871,0.08313777109485865,0.3333333333333334,0.8946051099473309,0.0288350181224963,0.5,900.0,1.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_2HC_n100.csv,A,2.9602826296198095,0.06294786128842667,0.10441273752854241,0.6666666666666669,0.8294525691612163,0.10782018161986415,0.5,100.0,2.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_2HC_n1000.csv,A,3.5914104661478126,0.04049426211881951,0.019207356713040934,1.0,0.9159348585498425,0.08032903422842148,0.5,1000.0,2.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_2HC_n1000B.csv,B,3.111475390018436,0.10772263769604154,0.0525468056921717,0.3333333333333334,0.823848463594496,0.030630701972614867,0.5,1000.0,2.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_2HC_n100B.csv,B,3.073224688660889,0.06795999052265364,0.08584492356740356,0.3333333333333334,0.8437152778099953,0.05335517039324163,0.5,100.0,2.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_2HC_n300.csv,A,3.540811465831948,0.04114332751607216,0.017856097281649587,0.6666666666666669,0.9021315876032483,0.09194167148857403,0.5,300.0,2.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_2HC_n300B.csv,B,3.3127769471816464,0.033139917232617756,0.022992813005702793,0.3333333333333334,0.849275003406715,0.11776486814965584,0.5,300.0,2.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_2HC_n500.csv,A,3.708764640969541,0.006193831932323923,0.027747402389753206,0.3333333333333334,0.954034551232542,0.016417045037759193,0.5,500.0,2.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_2HC_n500B.csv,B,3.0748197898069503,0.09681246027412307,0.1066302003164155,0.3333333333333334,0.8657342974252874,0.06535663297899555,0.5,500.0,2.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_2HC_n700.csv,A,3.7053215260805445,0.025832251520115045,-0.02374482293016499,0.3333333333333334,0.9045471647990464,0.0026649324151699696,0.5,700.0,2.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_2HC_n700B.csv,B,3.127222267688232,0.06775744390344518,0.1048257850247328,0.3333333333333334,0.87483262875876,0.030359546079493864,0.5,700.0,2.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_2HC_n900.csv,A,3.5846356220975792,0.019343260436339615,0.01744287014076845,0.6666666666666669,0.9123813256005769,0.02117914353610878,0.5,900.0,2.0,3.0
ShapLinear,LogisticRegression,3_vars_corr_2HC_n900B.csv,B,2.905944814022102,0.09135930604420062,0.12079766157725687,0.3333333333333334,0.8287842496090221,0.0025643422364543984,0.5,900.0,2.0,3.0
ShapPermutation,FauxModel,0_vars_corr_0HC_n100.csv,A,2.538067697732879,0.11164870397068924,0.176380405532454,0.3000000000000001,0.7776908433141972,0.0,0.5,100.0,0.0,0.0
ShapPermutation,FauxModel,0_vars_corr_0HC_n1000.csv,A,2.697188314145867,0.03952546493959942,0.09159767511262248,0.6333333333333335,0.7440748999558446,0.0,0.5,1000.0,0.0,0.0
ShapPermutation,FauxModel,0_vars_corr_0HC_n200.csv,A,2.6951060390444086,0.11350814567606289,0.07133393809756916,0.4000000000000001,0.7314076153663059,0.0,0.5,200.0,0.0,0.0
ShapPermutation,FauxModel,0_vars_corr_0HC_n300.csv,A,2.8063209744926163,0.08299523642205195,0.06730647873447286,0.3333333333333334,0.754221471773378,0.0,0.5,300.0,0.0,0.0
ShapPermutation,FauxModel,0_vars_corr_0HC_n400.csv,A,3.020337032433287,0.09086021429890753,0.04478198030625082,0.0,0.7931820392927282,0.0,0.5,400.0,0.0,0.0
ShapPermutation,FauxModel,0_vars_corr_0HC_n500.csv,A,2.8521887113509914,0.07416875767489493,0.06844946413898839,0.2333333333333334,0.7677265919940526,0.0,0.5,500.0,0.0,0.0
ShapPermutation,FauxModel,0_vars_corr_0HC_n600.csv,A,2.762184044960315,0.09721989211391663,0.09579677305111663,0.20000000000000004,0.7682784321460775,0.0,0.5,600.0,0.0,0.0
ShapPermutation,FauxModel,0_vars_corr_0HC_n700.csv,A,2.8813258516948403,0.105194432891712,0.0444189222565589,0.20000000000000004,0.7553401557723598,0.0,0.5,700.0,0.0,0.0
ShapPermutation,FauxModel,0_vars_corr_0HC_n800.csv,A,2.8460259755329167,0.11723650479883674,0.058617847368374346,0.3333333333333334,0.7613908690713078,0.0,0.5,800.0,0.0,0.0
ShapPermutation,FauxModel,0_vars_corr_0HC_n900.csv,A,2.791654200139832,0.11738966735619645,0.08478678562786474,0.6666666666666669,0.7665183539013779,0.0,0.5,900.0,0.0,0.0
ShapPermutation,FauxModel,1_vars_corr_1HC_n100.csv,A,2.8249874072435994,0.1211575505823848,0.10293959902551393,0.6000000000000002,0.793064267594792,0.0,0.5,100.0,1.0,1.0
ShapPermutation,FauxModel,1_vars_corr_1HC_n1000.csv,A,2.847666626751999,0.07902434514287711,0.031190432243705067,0.6666666666666669,0.7362005282963741,0.0,0.5,1000.0,1.0,1.0
ShapPermutation,FauxModel,1_vars_corr_1HC_n300.csv,A,2.656890331890332,0.06624021026031943,0.13874612601472952,0.6666666666666669,0.7754602961722895,0.0,0.5,300.0,1.0,1.0
ShapPermutation,FauxModel,1_vars_corr_1HC_n500.csv,A,2.6651999316473,0.08294743616546303,0.12678983009983516,0.6666666666666669,0.7696210443295034,0.0,0.5,500.0,1.0,1.0
ShapPermutation,FauxModel,1_vars_corr_1HC_n700.csv,A,2.7064639010552183,0.06704340622522827,0.07371538593910679,0.6666666666666669,0.7329590116538524,0.0,0.5,700.0,1.0,1.0
ShapPermutation,FauxModel,1_vars_corr_1HC_n900.csv,A,2.8783919417744537,0.1282767765142291,0.0580953536391738,0.6666666666666669,0.7671434872806502,0.0,0.5,900.0,1.0,1.0
ShapPermutation,FauxModel,2_vars_corr_1HC_n100.csv,A,3.190559440559441,0.07811903941001554,0.06267485580615784,0.6666666666666669,0.8531006483841237,0.0,0.5,100.0,1.0,2.0
ShapPermutation,FauxModel,2_vars_corr_1HC_n1000.csv,A,2.899106000465925,0.08770985538169807,0.14676674232183068,0.6666666666666669,0.8514197925674678,0.0,0.5,1000.0,1.0,2.0
ShapPermutation,FauxModel,2_vars_corr_1HC_n300.csv,A,3.160661637744971,0.08922385214792962,0.020880512439347455,0.3333333333333334,0.8091756767798668,0.0,0.5,300.0,1.0,2.0
ShapPermutation,FauxModel,2_vars_corr_1HC_n500.csv,A,2.9696434859461847,0.03404035496932922,0.1311651736444917,0.6666666666666669,0.8550360273734376,0.0,0.5,500.0,1.0,2.0
ShapPermutation,FauxModel,2_vars_corr_1HC_n700.csv,A,2.915161147132566,0.06087105232045076,0.033282153149471874,0.6666666666666669,0.7549906826963277,0.0,0.5,700.0,1.0,2.0
ShapPermutation,FauxModel,2_vars_corr_1HC_n900.csv,A,2.830144808104516,0.12075415405922511,0.07493024342566341,0.6666666666666669,0.7679752556346482,0.0,0.5,900.0,1.0,2.0
ShapPermutation,FauxModel,2_vars_corr_2HC_n100.csv,A,2.4281867744072825,0.14665618441183687,0.11584822961488801,0.7000000000000002,0.695026729385039,0.0,0.5,100.0,2.0,2.0
ShapPermutation,FauxModel,2_vars_corr_2HC_n1000.csv,A,2.9455718512101967,0.05289072697295172,0.0996046483070551,0.7333333333333335,0.8207662464090957,0.0,0.5,1000.0,2.0,2.0
ShapPermutation,FauxModel,2_vars_corr_2HC_n300.csv,A,2.561421996462319,0.13094493254163533,0.14998306483444737,1.0,0.759130699003932,0.0,0.5,300.0,2.0,2.0
ShapPermutation,FauxModel,2_vars_corr_2HC_n500.csv,A,2.627262298400702,0.14717351906139065,0.10197819311097756,0.6666666666666669,0.7356908839935395,0.0,0.5,500.0,2.0,2.0
ShapPermutation,FauxModel,2_vars_corr_2HC_n700.csv,A,3.006575385964431,0.0700379602980996,0.04863903556653506,0.6666666666666669,0.7920731830689877,0.0,0.5,700.0,2.0,2.0
ShapPermutation,FauxModel,2_vars_corr_2HC_n900.csv,A,2.759949222233705,0.04998586055437045,0.09750954996336428,0.6666666666666669,0.7657896147119434,0.0,0.5,900.0,2.0,2.0
ShapPermutation,FauxModel,3_vars_corr_1HC_n100.csv,A,3.497596153846154,0.05281558766498109,0.0029887082413224465,0.4000000000000001,0.877704326923077,0.0,0.5,100.0,1.0,3.0
ShapPermutation,FauxModel,3_vars_corr_1HC_n1000.csv,A,3.094927270301123,0.051487852449684554,0.059173861047018536,0.5666666666666668,0.8243183405407205,0.0,0.5,1000.0,1.0,3.0
ShapPermutation,FauxModel,3_vars_corr_1HC_n300.csv,A,3.4669419089474864,0.008065917244220022,0.019205692141202612,0.3333333333333334,0.8840184802315043,0.0,0.5,300.0,1.0,3.0
ShapPermutation,FauxModel,3_vars_corr_1HC_n500.csv,A,3.1922074932669036,0.08580873667794545,0.05667053336325818,0.6666666666666669,0.8492067918333323,0.0,0.5,500.0,1.0,3.0
ShapPermutation,FauxModel,3_vars_corr_1HC_n700.csv,A,2.690950823491777,0.12566198710404938,0.1436553662738143,0.3333333333333334,0.7900440722246038,0.0,0.5,700.0,1.0,3.0
ShapPermutation,FauxModel,3_vars_corr_1HC_n900.csv,A,2.9938164708709394,0.057913291498687805,0.09274052584923215,0.3333333333333334,0.8264824155936598,0.0,0.5,900.0,1.0,3.0
ShapPermutation,FauxModel,3_vars_corr_2HC_n100.csv,A,2.599584415584416,0.10746689866539891,0.002732137459400297,0.9333333333333333,0.6530735930735931,0.0,0.5,100.0,2.0,3.0
ShapPermutation,FauxModel,3_vars_corr_2HC_n1000.csv,A,3.3409437688185593,0.031883174445032414,0.024066957219435657,1.0,0.8573060635227471,0.0,0.5,1000.0,2.0,3.0
ShapPermutation,FauxModel,3_vars_corr_2HC_n1000B.csv,B,2.8377687945201977,0.11835079470313326,0.06371420071231683,0.3333333333333334,0.7595156782498489,0.0,0.5,1000.0,2.0,3.0
ShapPermutation,FauxModel,3_vars_corr_2HC_n100B.csv,B,2.7814929149797574,0.04780208709067838,0.06002822005311651,0.3000000000000001,0.7439413216366169,0.0,0.5,100.0,2.0,3.0
ShapPermutation,FauxModel,3_vars_corr_2HC_n300.csv,A,3.3756524282981557,0.015923980535804027,0.01777140589196937,0.6666666666666669,0.8595389141837095,0.0,0.5,300.0,2.0,3.0
ShapPermutation,FauxModel,3_vars_corr_2HC_n300B.csv,B,2.835089219660026,0.1135857875065545,0.06390474545610784,0.3000000000000001,0.7608672969367228,0.0,0.5,300.0,2.0,3.0
ShapPermutation,FauxModel,3_vars_corr_2HC_n500.csv,A,3.599647983555342,0.026874637680231583,-0.005088809350921974,0.08492408525017223,0.8955353304797515,0.0,0.5,500.0,2.0,3.0
ShapPermutation,FauxModel,3_vars_corr_2HC_n500B.csv,B,2.7403196076863,0.10763736235191945,0.12653903348488643,0.3333333333333334,0.7898629565514945,0.0,0.5,500.0,2.0,3.0
ShapPermutation,FauxModel,3_vars_corr_2HC_n700.csv,A,3.229696229933844,0.04574731791913468,0.06966667459287644,0.7333333333333335,0.8680876632538832,0.0,0.5,700.0,2.0,3.0
ShapPermutation,FauxModel,3_vars_corr_2HC_n700B.csv,B,2.8820390419353634,0.09431230869124939,0.07707397499646243,0.3333333333333334,0.7834805846855725,0.0,0.5,700.0,2.0,3.0
ShapPermutation,FauxModel,3_vars_corr_2HC_n900.csv,A,3.351429257775417,0.01438928933297957,0.02719946788951121,0.5666666666666668,0.861554113481392,0.0,0.5,900.0,2.0,3.0
ShapPermutation,FauxModel,3_vars_corr_2HC_n900B.csv,B,2.6256831509480776,0.148020108517236,0.07657939895537659,0.3333333333333334,0.7147639128213257,0.0,0.5,900.0,2.0,3.0
ShapPermutation,LogisticRegression,0_vars_corr_0HC_n100.csv,A,2.7440245145934004,0.07787544256948437,0.1743942240903428,0.3333333333333334,0.8345235514373389,0.01334704970436082,0.5,100.0,0.0,0.0
ShapPermutation,LogisticRegression,0_vars_corr_0HC_n1000.csv,A,3.076054711907852,0.05687225336408669,0.05978147775927345,0.5666666666666669,0.8190601124656747,0.0005475685447868274,0.5,1000.0,0.0,0.0
ShapPermutation,LogisticRegression,0_vars_corr_0HC_n200.csv,A,2.917104549427671,0.04003705369451217,0.17918277259548349,0.3333333333333334,0.8892906798040918,0.009080426362100208,0.5,200.0,0.0,0.0
ShapPermutation,LogisticRegression,0_vars_corr_0HC_n300.csv,A,2.9887659219572256,0.03885656742276048,0.11598983354028283,0.3333333333333334,0.8460782345853574,0.0074972860481946485,0.5,300.0,0.0,0.0
ShapPermutation,LogisticRegression,0_vars_corr_0HC_n400.csv,A,3.2994276884137705,0.04157392295902762,0.06284716912084201,0.0,0.8818051457381768,0.007668458894975566,0.5,400.0,0.0,0.0
ShapPermutation,LogisticRegression,0_vars_corr_0HC_n500.csv,A,3.0233141911203125,0.07550485545923588,0.08301973209441531,0.3333333333333334,0.8264925052968891,0.0035048500773211142,0.5,500.0,0.0,0.0
ShapPermutation,LogisticRegression,0_vars_corr_0HC_n600.csv,A,2.8792810674618075,0.05018281675423984,0.15511350499783316,0.10000000000000002,0.8557434974485936,0.0023935275260793167,0.5,600.0,0.0,0.0
ShapPermutation,LogisticRegression,0_vars_corr_0HC_n700.csv,A,3.2756087608816813,0.022691828475058573,0.046086273265299904,0.0,0.8589329496583332,0.002439420966949647,0.5,700.0,0.0,0.0
ShapPermutation,LogisticRegression,0_vars_corr_0HC_n800.csv,A,3.3350185220887276,0.0861594542235029,0.01032089015759885,0.3333333333333334,0.8444336129702968,0.004333469715135687,0.5,800.0,0.0,0.0
ShapPermutation,LogisticRegression,0_vars_corr_0HC_n900.csv,A,3.049406930584122,0.09958269321769472,0.08168793257934698,0.6666666666666669,0.8334600432966515,0.0008474077757464964,0.5,900.0,0.0,0.0
ShapPermutation,LogisticRegression,1_vars_corr_1HC_n100.csv,A,3.235262285913515,0.060989530230005994,0.06838097608539843,0.3333333333333334,0.8732084603443837,0.01718862820998933,0.5,100.0,1.0,1.0
ShapPermutation,LogisticRegression,1_vars_corr_1HC_n1000.csv,A,2.9120506439663663,0.1140672039512179,0.08192249510541451,0.6666666666666669,0.7966183223015774,0.0003629534622492557,0.5,1000.0,1.0,1.0
ShapPermutation,LogisticRegression,1_vars_corr_1HC_n300.csv,A,2.7092715420386964,0.09988555003750828,0.1440967077853474,0.6666666666666669,0.79518487076708,0.009885000326574737,0.5,300.0,1.0,1.0
ShapPermutation,LogisticRegression,1_vars_corr_1HC_n500.csv,A,2.916131133634671,0.09583587136266038,0.056926437755230305,0.6666666666666669,0.7779894267783687,0.00254457854253137,0.5,500.0,1.0,1.0
ShapPermutation,LogisticRegression,1_vars_corr_1HC_n700.csv,A,2.8695584322343763,0.06956120883179193,0.08411187873829147,0.6666666666666669,0.7861196304539054,0.004151819175694792,0.5,700.0,1.0,1.0
ShapPermutation,LogisticRegression,1_vars_corr_1HC_n900.csv,A,3.199277580127916,0.08509643869038472,0.04039809405532765,0.6666666666666669,0.8349693555845015,0.0001365097754596974,0.5,900.0,1.0,1.0
ShapPermutation,LogisticRegression,2_vars_corr_1HC_n100.csv,A,3.471135884241238,0.03158635932490215,0.049048832251563104,0.7000000000000002,0.9137114083608344,0.04265066942004232,0.5,100.0,1.0,2.0
ShapPermutation,LogisticRegression,2_vars_corr_1HC_n1000.csv,A,3.1447447481741015,0.06039375835232409,0.13295490592384412,0.6666666666666669,0.9100734935496704,0.001337889719630683,0.5,1000.0,1.0,2.0
ShapPermutation,LogisticRegression,2_vars_corr_1HC_n300.csv,A,3.2096616135095593,0.0974285172230787,0.055711401360006275,0.3333333333333334,0.8527975751089955,0.002982052453078953,0.5,300.0,1.0,2.0
ShapPermutation,LogisticRegression,2_vars_corr_1HC_n500.csv,A,3.2473167139467334,0.07162380580607934,0.06846370409990922,0.6666666666666669,0.8734353147523379,0.007562758979423273,0.5,500.0,1.0,2.0
ShapPermutation,LogisticRegression,2_vars_corr_1HC_n700.csv,A,3.123145211549747,0.07209588852093446,0.06030601558762126,0.6666666666666669,0.8331358727593636,0.0018828762988173406,0.5,700.0,1.0,2.0
ShapPermutation,LogisticRegression,2_vars_corr_1HC_n900.csv,A,3.126222423865266,0.10082471914557237,0.07840819280149455,0.6666666666666669,0.8498590600325084,0.0019483700998478713,0.5,900.0,1.0,2.0
ShapPermutation,LogisticRegression,2_vars_corr_2HC_n100.csv,A,2.4401302527094964,0.15056135725067774,0.19336531626120826,0.6666666666666669,0.7692670101567753,0.013536315861003201,0.5,100.0,2.0,2.0
ShapPermutation,LogisticRegression,2_vars_corr_2HC_n1000.csv,A,3.212613755632239,0.05602585740461589,0.057926758931112675,0.6666666666666669,0.8544830186737373,0.003977194671852443,0.5,1000.0,2.0,2.0
ShapPermutation,LogisticRegression,2_vars_corr_2HC_n300.csv,A,2.601580961862688,0.16641064268456268,0.15726372867994887,1.0,0.7813816954411777,0.0064508199085451245,0.5,300.0,2.0,2.0
ShapPermutation,LogisticRegression,2_vars_corr_2HC_n500.csv,A,2.9024682600536353,0.10665939888847711,0.11779469875897704,0.6666666666666669,0.8273424278990339,0.007793303239609861,0.5,500.0,2.0,2.0
ShapPermutation,LogisticRegression,2_vars_corr_2HC_n700.csv,A,3.2184322943006456,0.10495887737466729,0.014272806520683634,0.6666666666666669,0.8170475453702514,0.001092566337980162,0.5,700.0,2.0,2.0
ShapPermutation,LogisticRegression,2_vars_corr_2HC_n900.csv,A,3.0488943597665408,0.05811165849146173,0.0842564629289199,0.6666666666666669,0.8341795863206602,0.0008715913108338777,0.5,900.0,2.0,2.0
ShapPermutation,LogisticRegression,3_vars_corr_1HC_n100.csv,A,3.766869509274695,0.005993705596759524,0.031689105806704324,0.6666666666666669,0.9726921869019798,0.024685173115753793,0.5,100.0,1.0,3.0
ShapPermutation,LogisticRegression,3_vars_corr_1HC_n1000.csv,A,3.239373234012386,0.06753636860776205,0.06212802528074109,0.6666666666666669,0.8661978193994191,0.004421905392160679,0.5,1000.0,1.0,3.0
ShapPermutation,LogisticRegression,3_vars_corr_1HC_n300.csv,A,3.715218694889707,0.018816556646608452,0.007313849366174852,0.3333333333333334,0.9358699381800845,0.00861954808914984,0.5,300.0,1.0,3.0
ShapPermutation,LogisticRegression,3_vars_corr_1HC_n500.csv,A,3.4148537538173978,0.07923143941890193,0.04016303782817058,0.3333333333333334,0.8911336214232268,0.00044954991576209,0.5,500.0,1.0,3.0
ShapPermutation,LogisticRegression,3_vars_corr_1HC_n700.csv,A,2.9691386083719955,0.05630410304047222,0.15940101354775993,0.3333333333333334,0.8845136348186499,0.002455056610865781,0.5,700.0,1.0,3.0
